"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Quality","Atmosphere","Price"
190184,"CITIZENS MEDICAL CENTER","7939 U S HWY 165 SOUTH","COLUMBIA","LA",71418,"CALDWELL",3186496106,0.189218445550985,0.873565706862957,0.516345529335354
190190,"CALDWELL MEMORIAL HOSPITAL","411 MAIN STREET","COLUMBIA","LA",71418,"CALDWELL",3186496111,0.544381900844339,0.735007577397705,0.0520675470881143
190199,"VILLA FELICIANA MEDICAL COMPLEX","5002 HIGHWAY 10","JACKSON","LA",70748,"EAST FELICIANA",2256344010,0.894132929205456,0.927473479108032,0.702966009958866
190201,"LAKE AREA MEDICAL CENTER","4200 NELSON ROAD","LAKE CHARLES","LA",70605,"CALCASIEU",3374746370,0.50205672223425,0.711842390127733,0.114851699502057
190202,"OCHSNER MEDICAL CENTER - BATON ROUGE","17000 MEDICAL CENTER DR","BATON ROUGE","LA",70816,"EAST BATON ROUGE",2257554876,0.134552933535397,0.534314786750379,0.615068196579346
190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C","100 MEDICAL CENTER DRIVE","SLIDELL","LA",70461,"SAINT TAMMANY",9856497070,0.457674821389911,0.348560294436025,0.481056505737173
190205,"THE REGIONAL MEDICAL CENTER OF ACADIANA","2810 AMBASSADOR CAFFERY PARKWAY","LAFAYETTE","LA",70506,"LAFAYETTE",3379812949,0.649166486252436,0.326802338168435,0.481056505737173
190208,"EAST CARROLL PARISH HOSPITAL","336 NORTH HOOD STREET","LAKE PROVIDENCE","LA",71254,"EAST CARROLL",3185594023,0.848127300281446,0.641697337085949,0.249729378653388
190218,"SABINE MEDICAL CENTER","240 HIGHLAND DRIVE","MANY","LA",71449,"SABINE",3182561232,0.67720285776142,0.259471747131414,0.666053258281013
190236,"WILLIS KNIGHTON BOSSIER HEALTH CENTER","2400 HOSPITAL DR","BOSSIER CITY","LA",71111,"BOSSIER",3182127000,0.323771379086382,0.652089196795843,0.682182290539078
190241,"PHYSICIANS MEDICAL CENTER","218 CORPORATE DRIVE","HOUMA","LA",70360,"TERREBONNE",9858531390,0.457674821389911,0.871075990474129,0.615068196579346
190242,"ST ELIZABETH HOSPITAL","1125 WEST HIGHWAY 30","GONZALES","LA",70737,"ASCENSION",2256475000,0.50205672223425,0.781446200476294,0.615068196579346
190245,"MONROE SURGICAL HOSPITAL","2408 BROADMOOR BLVD","MONROE","LA",71201,"OUACHITA",3184100002,0.189218445550985,0.839467417189868,0.0752327343580862
190246,"P & S SURGICAL HOSPITAL","312 GRAMMONT ST SUITE 101","MONROE","LA",71201,"OUACHITA",3183884040,0.247672656419138,0.866313054773761,0.323771379086382
190250,"LOUISIANA  HEART HOSPITAL","64030 HIGHWAY 434","LACOMBE","LA",70445,"SAINT TAMMANY",9856907500,0.247672656419138,0.729703399004113,0.249729378653388
190251,"SURGICAL SPECIALTY CENTER OF BATON ROUGE","8080 BLUEBONNET BLVD","BATON ROUGE","LA",70810,"EAST BATON ROUGE",2254085730,0.894132929205456,0.870101753626326,0.702966009958866
190255,"PARK PLACE SURGICAL HOSPITAL","4811 AMBASSADOR CAFFERY PARKWAY","LAFAYETTE","LA",70508,"LAFAYETTE",3372378119,0.894132929205456,0.86836977700801,0.702966009958866
190256,"CYPRESS POINTE HOSPITAL EAST","989 ROBERT BLVD","SLIDELL","LA",70458,"SAINT TAMMANY",5046908200,0.894132929205456,0.813379519376488,0.702966009958866
190257,"GREEN CLINIC SURGICAL HOSPITAL","1118 FARMERVILLE STREET","RUSTON","LA",71270,"LINCOLN",3182327700,0.369019268239879,0.865014072310024,0.67947607707296
190259,"LAFAYETTE SURGICAL SPECIALTY HOSPITAL","1101 KALISTE SALOOM RD","LAFAYETTE","LA",70508,"LAFAYETTE",3377694100,0.168651223208487,0.863390344230353,0.481056505737173
190261,"OUACHITA COMMUNITY HOSPITAL","1275 GLENNWOOD DRIVE","WEST MONROE","LA",71291,"OUACHITA",3183221339,0.894132929205456,0.868045031392076,0.702966009958866
190263,"HEART HOSPITAL OF LAFAYETTE","1105 KALISTE SALOOM ROAD","LAFAYETTE","LA",70508,"LAFAYETTE",3375211000,0.121021866204806,0.870318250703615,0.405174280147218
190266,"THE NEUROMEDICAL CENTER HOSPITAL","10105 PARK ROW CIRCLE","BATON ROUGE","LA",70810,"EAST BATON ROUGE",2257639900,0.414483654470665,0.84682831781771,0.62957350075774
190267,"FAIRWAY MEDICAL CENTER","67252 INDUSTRY LANE","COVINGTON","LA",70433,"SAINT TAMMANY",9858013010,0.369019268239879,0.855488200909288,0.28480190517428
190268,"LAFAYETTE GENERAL SURGICAL HOSPITAL","1000 W PINHOOK RD SUITE 100","LAFAYETTE","LA",70503,"LAFAYETTE",3372898095,0.894132929205456,0.876163671790431,0.702966009958866
190270,"SOUTHERN SURGICAL HOSPITAL","1700 W LINDBERG DRIVE","SLIDELL","LA",70458,"SAINT TAMMANY",9856410600,0.649166486252436,0.845529335353973,0.28480190517428
190274,"OCHSNER MEDICAL CENTER-KENNER LLC","180 WEST ESPLANADE AVENUE","KENNER","LA",70065,"JEFFERSON",5044648065,0.323771379086382,0.0920112578480191,0.481056505737173
190278,"SPECIALISTS HOSPITAL SHREVEPORT","1500 LINE AVENUE","SHREVEPORT","LA",71101,"CADDO",3182133800,0.0903875297683481,0.84455509850617,0.216388828750812
190297,"DOCTORS HOSPITAL AT DEER CREEK LLC","815 SOUTH 10TH STREET","LEESVILLE","LA",71446,"VERNON",3373925088,0.457674821389911,0.856029443602511,0.516345529335354
190298,"CENTRAL LOUISIANA SURGICAL HOSPITAL","651 NORTH BOLTON AVE","ALEXANDRIA","LA",71301,"RAPIDES",3184496400,0.134552933535397,0.867287291621563,0.365555315003247
190303,"CYPRESS POINTE SURGICAL HOSPITAL","42570 SOUTH AIRPORT RD","HAMMOND","LA",70403,"TANGIPAHOA",9855106200,0.247672656419138,0.85873565706863,0.693981381251353
190304,"IBERIA REHABILITATION HOSPITAL","532 JEFFERSON TERRACE STREET","NEW IBERIA","LA",70560,"IBERIA",3373646923,0.894132929205456,0.927689976185321,0.702966009958866
190307,"SOUTH CAMERON MEMORIAL HOSPITAL","5360 WEST CREOLE HWY","CAMERON","LA",70631,"CAMERON",3375424111,0.894132929205456,0.927906473262611,0.702966009958866
190308,"ST BERNARD PARISH HOSPITAL","8000 WEST JUDGE PEREZ DRIVE","CHALMETTE","LA",70043,"SAINT BERNARD",5048269500,0.50205672223425,0.9281229703399,0.0418921844555099
191300,"ST HELENA PARISH HOSPITAL CAH","16874 HIGHWAY 43","GREENSBURG","LA",70441,"SAINT HELENA",2252226111,0.738146785018402,0.92833946741719,0.807101104135094
191301,"UNION GENERAL HOSPITAL","901 JAMES AVE","FARMERVILLE","LA",71241,"UNION",3183689751,0.793570036804503,0.790430829183806,0.807317601212384
191302,"ST MARTIN HOSPITAL","210 CHAMPAGNE BOULEVARD","BREAUX BRIDGE","LA",70517,"SAINT MARTIN",3373322178,0.283394674171899,0.865555315003247,0.807534098289673
191303,"ASSUMPTION COMMUNITY HOSPITAL","135 HIGHWAY 402","NAPOLEONVILLE","LA",70390,"ASSUMPTION",9853693600,0.323771379086382,0.876813163022299,0.807750595366963
191304,"NORTH CADDO MEDICAL CENTER","1000 SOUTH SPRUCE ST","VIVIAN","LA",71082,"CADDO",3183753235,0.766507902143321,0.928555964494479,0.807967092444252
191305,"ST JAMES PARISH HOSPITAL","1645 LUTCHER AVENUE","LUTCHER","LA",70071,"SAINT JAMES",2258695512,0.369019268239879,0.76488417406365,0.808183589521541
191306,"WEST FELICIANA PARISH HOSPITAL","5266 COMMERCE STREET","SAINT FRANCISVILLE","LA",70775,"WEST FELICIANA",2256353811,0.894132929205456,0.857328426066248,0.808400086598831
191310,"FRANKLIN FOUNDATION HOSPITAL","1097 NORTHWEST BLVD","FRANKLIN","LA",70538,"SAINT MARY",3378280760,0.189218445550985,0.829616800173198,0.80861658367612
191312,"CHRISTUS COUSHATTA HEALTH CARE CENTER","1635 MARVEL STREET","COUSHATTA","LA",71019,"RED RIVER",3189322000,0.189218445550985,0.928772461571769,0.80883308075341
191315,"HARDTNER MEDICAL CENTER","1102 N PINE ROAD","OLLA","LA",71465,"LA SALLE",3184953131,0.50205672223425,0.928988958649058,0.809049577830699
191316,"POINTE COUPEE GENERAL HOSPITAL","2202 FALSE RIVER DRIVE","NEW ROADS","LA",70760,"POINTE COUPEE",2256386331,0.825070361550119,0.81088980298766,0.809266074907989
191317,"JACKSON PARISH HOSPITAL","165 BEECH SPRINGS ROAD","JONESBORO","LA",71251,"JACKSON",3182594435,0.837951937648842,0.108681532799307,0.809482571985278
191318,"RIVERLAND MEDICAL CENTER","1700  WALLACE BLVD","FERRIDAY","LA",71334,"CONCORDIA",3187576551,0.803745399437108,0.929205455726348,0.809699069062568
191321,"LALLIE KEMP MEDICAL CENTER","52579 HIGHWAY 51 SOUTH","INDEPENDENCE","LA",70443,"TANGIPAHOA",9858789421,0.582268889369994,0.68131630222992,0.809915566139857
191322,"ABROM KAPLAN MEMORIAL HOSPITAL","1310 WEST SEVENTH STREET","KAPLAN","LA",70548,"VERMILION",3376438300,0.781013206321715,0.929421952803637,0.810132063217147
191323,"RICHLAND PARISH HOSPITAL-DELHI","407 CINCINNATI STREET","DELHI","LA",71232,"RICHLAND",3188785171,0.369019268239879,0.785559644944793,0.810348560294436
191324,"OCHSNER ST ANNE GENERAL HOSPITAL","4608 HIGHWAY 1","RACELAND","LA",70394,"LAFOURCHE",9855378377,0.247672656419138,0.694306126867287,0.810565057371725
191325,"LADY OF THE SEA GENERAL HOSPITAL","200 WEST 134TH PLACE","CUT OFF","LA",70345,"LAFOURCHE",9856326401,0.781013206321715,0.863390344230353,0.810781554449015
191326,"REEVES MEMORIAL MEDICAL CENTER","409 FIRST STREET","BERNICE","LA",71222,"UNION",3182859066,0.720069279064733,0.840874648192249,0.810998051526304
200001,"ST JOSEPH HOSPITAL","360 BROADWAY","BANGOR","ME",4401,"PENOBSCOT",2072621000,0.168651223208487,0.698419571335787,0.216388828750812
200008,"MERCY HOSPITAL","144 STATE STREET","PORTLAND","ME",4101,"CUMBERLAND",2078793000,0.0714440355055207,0.735007577397705,0.323771379086382
200009,"MAINE MEDICAL CENTER","22 BRAMHALL ST","PORTLAND","ME",4102,"CUMBERLAND",2076620111,0.0903875297683481,0.466226455942845,0.405174280147218
200018,"AROOSTOOK MEDICAL CENTER","140 ACADEMY ST - PO BOX 151","PRESQUE ISLE","ME",4769,"AROOSTOOK",2077684000,0.168651223208487,0.239445767482139,0.0338817925958
200019,"SOUTHERN MAINE HEALTH CARE","1 MEDICAL CENTER DRIVE","BIDDEFORD","ME",4005,"YORK",2072837000,0.121021866204806,0.221368261528469,0.186620480623512
200020,"YORK HOSPITAL","15 HOSPITAL DRIVE","YORK","ME",3909,"YORK",2073634321,0.215631088980299,0.813379519376488,0.365555315003247
200021,"MID COAST HOSPITAL","123 MEDICAL CENTER DRIVE","BRUNSWICK","ME",4011,"CUMBERLAND",2077290181,0.649166486252436,0.628166269755358,0.15955834596233
200024,"CENTRAL MAINE MEDICAL CENTER","300 MAIN STREET","LEWISTON","ME",4240,"ANDROSCOGGIN",2077950111,0.369019268239879,0.648516995020567,0.249729378653388
200025,"PARKVIEW ADVENTIST MEDICAL CENTER","329 MAIN ST","BRUNSWICK","ME",4011,"CUMBERLAND",2073732000,0.544381900844339,0.790430829183806,0.28480190517428
200031,"CARY MEDICAL CENTER","163 VAN BUREN RD, SUITE 1","CARIBOU","ME",4736,"AROOSTOOK",2074983111,0.283394674171899,0.754384065815112,0.0752327343580862
200033,"EASTERN MAINE MEDICAL CENTER","489 STATE ST, PO BOX 404","BANGOR","ME",4401,"PENOBSCOT",2079737000,0.283394674171899,0.384715306343364,0.516345529335354
200034,"ST MARYS REGIONAL MEDICAL CENTER","CAMPUS AVENUE - PO BOX 291","LEWISTON","ME",4240,"ANDROSCOGGIN",2077778100,0.0850833513747564,0.60759904741286,0.249729378653388
200037,"FRANKLIN MEMORIAL HOSPITAL","111 FRANKLIN HEALTH COMMONS","FARMINGTON","ME",4938,"FRANKLIN",2077786031,0.215631088980299,0.51786100887638,0.135094176228621
200039,"MAINEGENERAL MEDICAL CENTER","35 MEDICAL CENTER PARKWAY","AUGUSTA","ME",4330,"KENNEBEC",2078721000,0.0746914916648625,0.389802987659667,0.186620480623512
200040,"HENRIETTA D GOODALL HOSPITAL","25 JUNE STREET","SANFORD","ME",4073,"YORK",2073244310,0.189218445550985,0.221368261528469,0.811214548603594
200041,"INLAND HOSPITAL","200 KENNEDY MEMORIAL DRIVE","WATERVILLE","ME",4901,"KENNEBEC",2078613012,0.247672656419138,0.746590171032691,0.575665728512665
200050,"MAINE COAST MEMORIAL HOSPITAL","50 UNION STREET","ELLSWORTH","ME",4605,"HANCOCK",2076675311,0.215631088980299,0.706105217579563,0.0752327343580862
200052,"NORTHERN MAINE MEDICAL CENTER","194 E MAIN STREET","FORT KENT","ME",4743,"AROOSTOOK",2078343195,0.10965576964711,0.59958865555315,0.0627841524139424
200063,"PENOBSCOT BAY MEDICAL CENTER","6 GLEN COVE DRIVE","ROCKPORT","ME",4856,"KNOX",2075968000,0.283394674171899,0.330699285559645,0.0941762286209136
201300,"BLUE HILL MEMORIAL HOSPITAL","57 WATER STREET","BLUE HILL","ME",4614,"HANCOCK",2073742836,0.457674821389911,0.842390127733276,0.811431045680883
201301,"CHARLES A DEAN MEMORIAL HOSPITAL","PRITHAM AVENUE PO BOX 1129","GREENVILLE","ME",4441,"PISCATAQUIS",2076955200,0.323771379086382,0.843147867503789,0.811647542758173
201302,"ST ANDREWS HOSPITAL (LINCOLN COUNTY HEALTHCARE)","6 ST ANDREWS LANE  - PO BOX 417","BOOTHBAY HARBOR","ME",4538,"LINCOLN",2076332121,0.894132929205456,0.791513314570253,0.811864039835462
201303,"PENOBSCOT VALLEY HOSPITAL","7 TRANSALPINE ROAD, PO BOX 368","LINCOLN","ME",4457,"PENOBSCOT",2077943321,0.649166486252436,0.526953886122537,0.812080536912752
201304,"MOUNT DESERT ISLAND HOSPITAL","10 WAYMAN LANE, PO BOX 8","BAR HARBOR","ME",4609,"HANCOCK",2072885081,0.50205672223425,0.847694306126867,0.812297033990041
201305,"CALAIS REGIONAL HOSPITAL","24 HOSPITAL LANE","CALAIS","ME",4619,"WASHINGTON",2074547521,0.616367179043083,0.798116475427582,0.812513531067331
201306,"RUMFORD  HOSPITAL","420 FRANKLIN STREET","RUMFORD","ME",4276,"OXFORD",2073691000,0.189218445550985,0.603377354405715,0.81273002814462
201307,"MILLINOCKET REGIONAL HOSPITAL","200 SOMERSET STREET","MILLINOCKET","ME",4462,"PENOBSCOT",2077235161,0.247672656419138,0.849751028361117,0.812946525221909
201308,"HOULTON REGIONAL HOSPITAL","20 HARTFORD STREET","HOULTON","ME",4730,"AROOSTOOK",2075322900,0.134552933535397,0.711842390127733,0.813163022299199
201309,"MAYO REGIONAL HOSPITAL","897 WEST MAIN STREET","DOVER FOXCROFT","ME",4426,"PISCATAQUIS",2075644251,0.50205672223425,0.825936349859277,0.813379519376488
201310,"BRIDGTON HOSPITAL","10 HOSPITAL DRIVE","BRIDGTON","ME",4009,"CUMBERLAND",2076476000,0.10965576964711,0.660640831348777,0.813596016453778
201311,"DOWN EAST COMMUNITY HOSPITAL","11 HOSPITAL DRIVE","MACHIAS","ME",4654,"WASHINGTON",2072553356,0.323771379086382,0.685105001082485,0.813812513531067
201312,"WALDO COUNTY GENERAL HOSPITAL","PO BOX 287","BELFAST","ME",4915,"WALDO",2073382500,0.544381900844339,0.688568954319117,0.814029010608357
201313,"SEBASTICOOK VALLEY HEALTH","447 NORTH MAIN STREET","PITTSFIELD","ME",4967,"SOMERSET",2074875141,0.369019268239879,0.667027495128816,0.814245507685646
201314,"REDINGTON FAIRVIEW GENERAL HOSPITAL","46 FAIRVIEW AVE   PO BOX 468","SKOWHEGAN","ME",4976,"SOMERSET",2074745121,0.0990474128599264,0.754384065815112,0.814462004762936
201315,"STEPHENS MEMORIAL HOSPITAL","181 MAIN STREET","NORWAY","ME",4268,"OXFORD",2077435933,0.616367179043083,0.759579995670058,0.814678501840225
210001,"MERITUS MEDICAL CENTER","11116 MEDICAL CAMPUS ROAD","HAGERSTOWN","MD",21742,"WASHINGTON",2403139500,0.414483654470665,0.169733708594934,0.814894998917515
210002,"UNIVERSITY OF MARYLAND MEDICAL CENTER","22 SOUTH  GREENE STREET","BALTIMORE","MD",21201,"BALTIMORE CITY",4103288667,0.852240744749946,0.21108465035722,0.815111495994804
210003,"PRINCE GEORGES  HOSPITAL CENTER","3001 HOSPITAL DRIVE","CHEVERLY","MD",20785,"PRINCE GEORGES",3016182000,0.766507902143321,0.00909287724615718,0.815327993072094
210004,"HOLY CROSS HOSPITAL","1500 FOREST GLEN ROAD","SILVER SPRING","MD",20910,"MONTGOMERY",3017547000,0.793570036804503,0.0755574799740203,0.815544490149383
210005,"FREDERICK MEMORIAL HOSPITAL","400 WEST SEVENTH ST","FREDERICK","MD",21701,"FREDERICK",2405663300,0.0714440355055207,0.32279714223858,0.815760987226672
210006,"UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL","501 SOUTH  UNION AVENUE","HAVRE DE GRACE","MD",21078,"HARFORD",4436433303,0.616367179043083,0.286533881792596,0.815977484303962
210008,"MERCY MEDICAL CENTER INC","301 SAINT PAUL PLACE","BALTIMORE","MD",21202,"BALTIMORE CITY",4103329237,0.75297683481273,0.622320848668543,0.816193981381251
210009,"JOHNS HOPKINS HOSPITAL, THE","600 NORTH  WOLFE STREET","BALTIMORE","MD",21287,"BALTIMORE CITY",4109559540,0.866204806235116,0.59958865555315,0.816410478458541
210011,"SAINT AGNES HOSPITAL","900 CATON AVENUE","BALTIMORE","MD",21229,"BALTIMORE CITY",4103682101,0.649166486252436,0.0674388395756657,0.81662697553583
210012,"SINAI HOSPITAL OF BALTIMORE","2401 WEST BELVEDERE AVENUE","BALTIMORE","MD",21215,"BALTIMORE CITY",4106015131,0.738146785018402,0.156743883957567,0.81684347261312
210013,"BON SECOURS HOSPITAL","2000 W BALTIMORE STREET","BALTIMORE","MD",21223,"BALTIMORE CITY",4103623000,0.803745399437108,0.00801039185970989,0.817059969690409
210015,"MEDSTAR FRANKLIN SQUARE MEDICAL CENTER","9000 FRANKLIN SQUARE DRIVE","BALTIMORE","MD",21237,"BALTIMORE",4437777850,0.457674821389911,0.166594500974237,0.817276466767699
210016,"ADVENTIST HEALTHCARE WASHINGTON ADVENTIST HOSPITAL","7600 CARROLL AVENUE","TAKOMA PARK","MD",20912,"MONTGOMERY",3018915651,0.283394674171899,0.0674388395756657,0.817492963844988
210017,"GARRETT COUNTY MEMORIAL HOSPITAL","251 NORTH  FOURTH STREET","OAKLAND","MD",21550,"GARRETT",3015334173,0.247672656419138,0.33448798441221,0.817709460922278
210018,"MEDSTAR MONTGOMERY MEDICAL CENTER","18101 PRINCE PHILIP DRIVE","OLNEY","MD",20832,"MONTGOMERY",3017748882,0.720069279064733,0.0940679800822689,0.817925957999567
210019,"PENINSULA REGIONAL MEDICAL CENTER","100 EAST CARROLL AVENUE","SALISBURY","MD",21801,"WICOMICO",4105437111,0.168651223208487,0.156743883957567,0.818142455076856
210022,"SUBURBAN HOSPITAL","8600 OLD GEORGETOWN ROAD","BETHESDA","MD",20814,"MONTGOMERY",3018962576,0.414483654470665,0.127408529984845,0.818358952154146
210023,"ANNE ARUNDEL MEDICAL CENTER","2001 MEDICAL PARKWAY","ANNAPOLIS","MD",21401,"ANNE ARUNDEL",4434811307,0.50205672223425,0.574042000432994,0.818575449231435
210024,"MEDSTAR UNION MEMORIAL HOSPITAL","201 EAST UNIVERSITY PARKWAY","BALTIMORE","MD",21218,"BALTIMORE CITY",4105542227,0.121021866204806,0.316735224074475,0.818791946308725
210027,"WESTERN MARYLAND REGIONAL MEDICAL CENTER","12500 WILLOWBROOK ROAD","CUMBERLAND","MD",21502,"ALLEGANY",2409648001,0.699826802338168,0.348560294436025,0.819008443386014
210028,"MEDSTAR SAINT MARY'S HOSPITAL","25500 POINT LOOKOUT ROAD","LEONARDTOWN","MD",20650,"SAINT MARYS",3014756001,0.50205672223425,0.442195280363715,0.819224940463304
210029,"JOHNS HOPKINS BAYVIEW MEDICAL CENTER","4940 EASTERN AVENUE","BALTIMORE","MD",21224,"BALTIMORE CITY",4105500123,0.873457458324313,0.0993721584758606,0.819441437540593
210030,"UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN","100 BROWN STREET","CHESTERTOWN","MD",21620,"KENT",4107787668,0.793570036804503,0.169733708594934,0.819657934617883
210032,"UNION HOSPITAL OF CECIL COUNTY","106 BOW STREET","ELKTON","MD",21921,"CECIL",4103927009,0.215631088980299,0.0738255033557047,0.819874431695172
210033,"CARROLL HOSPITAL CENTER","200 MEMORIAL AVE","WESTMINSTER","MD",21157,"CARROLL",4108483000,0.323771379086382,0.475211084650357,0.820090928772462
210034,"MEDSTAR HARBOR HOSPITAL","3001 SOUTH  HANOVER STREET","BALTIMORE","MD",21225,"BALTIMORE CITY",4103503201,0.414483654470665,0.30287941112795,0.820307425849751
210035,"UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER","5 GARRETT AVENUE","LA PLATA","MD",20646,"CHARLES",3016094265,0.803745399437108,0.0838926174496644,0.82052392292704
210037,"UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON","219 SOUTH  WASHINGTON STREET","EASTON","MD",21601,"TALBOT",4108221000,0.0990474128599264,0.286533881792596,0.82074042000433
210038,"UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS","827 LINDEN AVENUE","BALTIMORE","MD",21201,"BALTIMORE CITY",4102258996,0.793570036804503,0.0389694739121022,0.820956917081619
210039,"CALVERT MEMORIAL HOSPITAL","100 HOSPITAL ROAD","PRINCE FREDERICK","MD",20678,"CALVERT",4105358239,0.168651223208487,0.149382983329725,0.821173414158909
210040,"NORTHWEST HOSPITAL CENTER","5401 OLD COURT ROAD","RANDALLSTOWN","MD",21133,"BALTIMORE",4105215995,0.825070361550119,0.0605109331024031,0.821389911236198
210043,"UNIVERITY OF MD BALTO WASHINGTON  MEDICAL CENTER","301 HOSPITAL DRIVE","GLEN BURNIE","MD",21061,"ANNE ARUNDEL",4105951967,0.814678501840225,0.193764884174064,0.821606408313488
210044,"GREATER BALTIMORE MEDICAL CENTER","6701 NORTH  CHARLES STREET","BALTIMORE","MD",21204,"BALTIMORE",4438492000,0.0990474128599264,0.123186836977701,0.821822905390777
210045,"EDWARD MCCREADY MEMORIAL HOSPITAL","201 HALL HIGHWAY","CRISFIELD","MD",21817,"SOMERSET",4107269496,0.544381900844339,0.929638449880927,0.822039402468067
210048,"HOWARD COUNTY GENERAL HOSPITAL","5755 CEDAR LANE","COLUMBIA","MD",21044,"HOWARD",4107407890,0.738146785018402,0.127408529984845,0.822255899545356
210049,"UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER","500 UPPER CHESAPEAKE DRIVE","BEL AIR","MD",21014,"HARFORD",4436433303,0.616367179043083,0.161290322580645,0.822472396622646
210051,"DOCTORS'  COMMUNITY HOSPITAL","8118 GOOD LUCK ROAD","LANHAM","MD",20706,"PRINCE GEORGES",3015528085,0.720069279064733,0.187053474778091,0.822688893699935
210055,"LAUREL REGIONAL MEDICAL CENTER","7300 VAN DUSEN ROAD","LAUREL","MD",20707,"PRINCE GEORGES",3017254300,0.868694522623945,0.0134228187919463,0.822905390777224
210056,"MEDSTAR GOOD SAMARITAN HOSPITAL","5601 LOCH RAVEN BOULEVARD","BALTIMORE","MD",21239,"BALTIMORE CITY",4434443902,0.582268889369994,0.0959082052392293,0.823121887854514
210057,"ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER","9901 MEDICAL CENTER DRIVE","ROCKVILLE","MD",20850,"MONTGOMERY",2408266517,0.323771379086382,0.0177527603377354,0.823338384931803
210060,"FORT WASHINGTON HOSPITAL","11711 LIVINGSTON ROAD","FORT WASHINGTON","MD",20744,"PRINCE GEORGES",3012927000,0.825070361550119,0.014721801255683,0.823554882009093
210061,"ATLANTIC GENERAL HOSPITAL","9733 HEALTHWAY DRIVE","BERLIN","MD",21811,"WORCESTER",4106419601,0.67720285776142,0.31294652522191,0.823771379086382
210062,"MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER","7503 SURRATTS ROAD","CLINTON","MD",20735,"PRINCE GEORGES",3018688000,0.649166486252436,0.00692790647326261,0.823987876163672
210063,"UNIVERSITY OF MARYLAND ST JOSEPH MEDICAL CENTER","7601 OSLER DRIVE","TOWSON","MD",21204,"BALTIMORE",4103371000,0.283394674171899,0.929854946958216,0.824204373240961
220001,"HEALTHALLIANCE HOSPITALS, INC","60 HOSPITAL ROAD","LEOMINSTER","MA",1453,"WORCESTER",9784662000,0.582268889369994,0.359818142455077,0.597423684780255
220002,"MOUNT AUBURN HOSPITAL","330 MOUNT AUBURN STREET","CAMBRIDGE","MA",2138,"MIDDLESEX",6174923500,0.215631088980299,0.711842390127733,0.481056505737173
220008,"STURDY MEMORIAL HOSPITAL","211 PARK STREET","ATTLEBORO","MA",2703,"BRISTOL",5082225200,0.215631088980299,0.495128815760987,0.62957350075774
220010,"LAWRENCE GENERAL HOSPITAL","ONE GENERAL STREET","LAWRENCE","MA",1842,"ESSEX",9786834000,0.414483654470665,0.309482571985278,0.62957350075774
220011,"CAMBRIDGE HEALTH ALLIANCE","1493 CAMBRIDGE STREET","CAMBRIDGE","MA",2138,"MIDDLESEX",6176652300,0.766507902143321,0.253301580428664,0.481056505737173
220012,"CAPE COD HOSPITAL","88 LEWIS BAY ROAD","HYANNIS","MA",2601,"BARNSTABLE",5087711800,0.134552933535397,0.437324096124702,0.516345529335354
220015,"COOLEY DICKINSON HOSPITAL INC,THE","30 LOCUST STREET","NORTHAMPTON","MA",1060,"HAMPSHIRE",4135822000,0.247672656419138,0.446849967525438,0.575665728512665
220016,"BAYSTATE FRANKLIN MEDICAL CENTER","164 HIGH STREET","GREENFIELD","MA",1301,"FRANKLIN",4137730211,0.414483654470665,0.397921628058021,0.15955834596233
220017,"CARNEY HOSPITAL","2100 DORCHESTER AVENUE","BOSTON","MA",2124,"SUFFOLK",6175062000,0.67720285776142,0.0854080969906906,0.548820090928772
220019,"HARRINGTON MEMORIAL HOSPITAL","100 SOUTH STREET","SOUTHBRIDGE","MA",1550,"WORCESTER",5087659771,0.457674821389911,0.624702316518727,0.365555315003247
220020,"SAINT ANNE'S HOSPITAL","795 MIDDLE STREET","FALL RIVER","MA",2721,"BRISTOL",5086745600,0.781013206321715,0.348560294436025,0.516345529335354
220024,"HOLYOKE MEDICAL CENTER","575 BEECH STREET","HOLYOKE","MA",1040,"HAMPDEN",4135342500,0.134552933535397,0.51786100887638,0.405174280147218
220029,"ANNA JAQUES HOSPITAL","25 HIGHLAND AVENUE","NEWBURYPORT","MA",1950,"ESSEX",9784631000,0.803745399437108,0.442195280363715,0.548820090928772
220030,"BAYSTATE WING HOSPITAL AND MEDICAL CENTERS","40 WRIGHT STREET","PALMER","MA",1069,"HAMPDEN",4132837651,0.369019268239879,0.591361766616151,0.615068196579346
220031,"BOSTON MEDICAL CENTER CORPORATION","1 BOSTON MEDICAL CENTER PLACE","BOSTON","MA",2118,"SUFFOLK",6176388000,0.738146785018402,0.129248755141806,0.405174280147218
220033,"BEVERLY HOSPITAL CORPORATION","85 HERRICK STREET","BEVERLY","MA",1915,"ESSEX",9789223000,0.457674821389911,0.344230352890236,0.548820090928772
